Username,Tweet,Like Count,Retweet Count,Subjectivity,Polarity,Analysis
OmonefeOgboru,It used to be very easy to call a customer service to correct simple issues ... But you guys have outgrown the basics. Its okay. I WILL DISCONTINUE GLO DATA and use other services at ANY cost! And I will have NOTHING good to say about Glo to anybody! ,0,0,0.5664285714285715,0.3564166666666667,Strong
Ayo_olann,"  U can’t compare the banking sector with network providers.
Interm of customer services/satisfaction GTB is excellent.

Glo is good for my side.
I’m using glo 😋",0,0,0.8,0.85,Very Strong
TAIWOISAACABIOD,  Instead for glo   to upgrade their facilities to global standard to be able to deliver fast internet services and other auxiliary services : promoting yeyebrities with hard earned monies of their subscribers ( customers),1,0,0.35694444444444445,0.047222222222222214,Strong
Dominic_Ebi,"   You're saying Glo, Airtel, MTN, 9 Mobile &amp; other networks went &amp; shutdown their services covering that area. Aside from your spurious conspiracy theory these coys are in the business of making money. Lekki is a VIP area, nothing will make them shutdown services to their customers",0,0,0.375,-0.125,Weak
paypaddi,"Our Solution directly integrates seamlessly with all major Telecom operators and other service providers such as Multichoice, Mtn, Airtel, Glo, 9mobile, AEDC, IBED etc..., as they aim to provide value added services to customers through as many access points as possible.",0,0,0.48214285714285715,0.09107142857142857,Strong
Glo_Thienel,"Spent my working life dealing with public. Manager Customer Services /Reception this is the worse response I have seen or would send.
 They don't care about COVID-19 or government advice which we are taking, just want the money
PLS R/T


",0,0,0.25555555555555554,-0.16666666666666666,Weak
databrolics,"$GLO is rolling out free broadband fiber upgrades nationwide for customers to enjoy better data experience.

Globe said it is migrating its broadband network from copper to fiber as part of efforts to continuously make its services better.",0,0,0.575,0.45,Strong
myaribori," i regretted using glo line for my telecom services
A gsm company that have no regards for their customers I .was instructed to visit their nearest office for my SIM registration which I do despite joining a long queue for days.",0,0,0.4,-0.05,Weak
gracie_uno,   It is a platform that ensure easy access to funds and help customers with the sale of their services.Glo,0,0,0.8333333333333334,0.43333333333333335,Strong
Teewhyfene,"Glo customer services in their offices is as slow as their network.
I stan the consistency.",4,1,0.39999999999999997,-0.30000000000000004,Weak
kobby_sneeze," Fix your network issues around Ghana and stop offering cheap services, affordable services ain’t it all Quality counts.. have you people really had the chance to go around Ghana listen to your customers and their issues with internet not even one community can boast of Glo in gh",0,0,0.44999999999999996,0.30000000000000004,Strong
yoo_kap,"MTN|| Glo|| Airtel  infact all telecommunication companies used by NIGERIANS should be boycotted. You charge us heavily on data subscription, calls and not to mention your poor customer services. Nothing has been done to mitigate the aforementioned! D least you can do is support.",13,3,0.375,-0.22500000000000003,Weak
usi_research,GLO said the prices per gigabyte (GB) of its broadband services have gone down by more than 60% since 2016. The company said the price per GB it offers to its prepaid customers is among the “lowest” in the ASEAN region. ,2,1,0.262962962962963,0.14814814814814814,Strong
sopesupi, The lady on short hair and a guy called Segun on the left pick and choose customers to attend to. And despite my MS Teams call carried out in that office via my glo data the customer services always complain of network issues there. This is shocking,0,0,0.43333333333333335,-0.3333333333333333,Weak
2TradeAsia,"Secureworks will support GLO’s Globe Business customers via integrated solutions that includes Red Cloak Threat Detection &amp; Response (TDR); Detect &amp; Prevent, for security defences; &amp; Incident Response Services, to help manage risk of breach.",0,0,0.0,0.0,Neutral
sinmisizzle,I really don't understand why a privately owned company will ask the customers that pay for services rendered to pay for maintenance of their equipment.  #Glo #9mobile #Etisalat don't ask us to buy fuel for their BTS. Why should  ask us to pay for such.,1,0,0.35833333333333334,0.06666666666666667,Strong
lekzus007, Glo data services is f***kup. They are only good on hyped advertisements pattern to deceived customers.,0,0,0.8,0.35,Strong
phill_oafc_owen, Still not had any community from Glo gym telling me about reopening and any changes in opening opening hours /restrictions ... guess customer    services are high on their agenda?,0,0,0.5399999999999999,0.16,Strong
FinallyFikky,"  Imma clarify, u sound assertive and i respect dat, but ur lines sound abit exaggerated &amp; artificial. imagine Glo goes on bragging about how ""beautiful af"" their services are and yet have very little customers.",0,0,0.7416666666666667,0.05104166666666667,Strong
unionbankph," We're committed to improving our services to give you the customer experience you deserve, Glo. Kindly check out our response to your private message, thank you!",0,0,0.6375,0.3,Strong
Freemaan01,"#BBNaija
Good morning Twitter tweeps..
We sell Data at an affordable rate, MTN, Glo and 9Mobile..
Our services are fast and reliable..you are just a DM away...

Kindly help like and retweet. my customer might be on ur list😭😭‼️‼️🙏🙏🙏❤️ https://t.co/bp2Qr2EwsQ",0,1,0.7000000000000001,0.5,Strong
amancalledjoel,"At Glo office. Apparently it’s not only their network that’s slow, their customer services didn’t fall far from the tree https://t.co/e876ax193c",10,1,0.7999999999999999,-0.06666666666666668,Weak
billyCa53581381,You ever call Glo customer services representatives wey them pick before 🤔?,0,0,0.0,0.0,Neutral
Coolflame7," Data issue, no network,  I'm in Abia state university, 
Glo network is not in any way available there... 
If your services are down in a whole university with thousands of potential customers, I wonder where it will be available.. 
Maybe in the morgue",0,0,0.49777777777777776,0.1688888888888889,Strong
Coolflame7," Data issue, no network,  I'm in Abia state university, 
Glo network is not in any way available there... 
If your services are down in a whole university with thousands of potential customers, I wonder where it will be available.. 
Maybe in the morgue",0,0,0.49777777777777776,0.1688888888888889,Strong
Ifechukwu_21, your customers living around Agba Ekwulobia in Anambra are frustrated by your poor network services. We have reported severally for 4g connectivity and you people seem not to be concerned and doing anything about it. We may be leading a campaign against GLO in Ekwulobia,0,0,0.26666666666666666,-0.3666666666666667,Weak
cryptodise,"To be everywhere they went. Glo, on the other hand have told their customers they're the grandmasters of data. 

Two brands providing identical services but both have managed to stand out with a unique promise. And if you noticed, they've both kept to their promises.",0,0,0.6875,0.125,Strong
Timberwolf_001," pls I love your services too much to see you guys ""F"" things up of recent. Your service around some parts of Port Harcourt has been in its worst state of recent.
I'd hate to tweet this using GLO or MTN. I just want to remain a loyal customer, don't make me cheat✌🏾",0,0,0.5761904761904761,-0.10952380952380955,Weak
cknsson,", kindly advise on what steps to follow.
My glo line got blocked, apparently owing to its inactivity for a while now. The reason for the inactive state was mostly beyond my control.
How can I get it reactivated? I can't seem to reach your customer care services on call.",0,0,0.5833333333333334,0.3833333333333333,Strong
VRBR80,  Hi My RO GLO is under AMC since April Ro is not working no one came for repair. When I am trying to talk customer care services they are saying  ticket open agent will contact short.Kindly do the needful,0,0,0.5,0.0,Neutral
LindaEchi,   Glo is generally poor with customer care and services,1,0,0.6,-0.4,Weak
onahray,  This means u r not publicizing your services enough. I have been a glo customer since the inception in 2003 and I must say I'm disappointed right now.,1,0,0.5952380952380952,-0.15476190476190477,Weak
inuaikang," Interesting. Good to know that your offers are not constant and subject to changes without recourse to informing your customers in such services of such changes. I know the data volume I would have gotten from Glo or Airtel with the N5,000 I spent on MTN. ",0,0,0.35833333333333334,0.12916666666666665,Strong
innomontel,   kindly stop your airtime sales services if you will always end up disappointing your customers. Kindly revert my 1500 airtime deduction for my glo line,0,0,0.8333333333333334,0.19999999999999998,Strong
naija_monitor,"Glo, MTN Taking Us For Granted – Customers Speak On State Of Networks The recent flood in Abuja due to the heavy rain pour may have affected the services of two giant https://t.co/emfw4PiZax",0,0,0.53125,-0.08125,Weak
AdebayoIsmak30,"I'm seriously disturbed,worried,perturbed! I don't know which word to use again!  are not doing well at all! Y now? Subscribed 3k and could not even enjoy it for a day!!! Glo I swear, if u don't find solution to dis erratic services count me out as ur customer! Kilode??",0,0,0.5833333333333333,0.16276041666666674,Strong
RSZeroSix," I have been using my Glo SIM for days now and ever since, I have been been calling the Customer care for my line to be activated for 4G services. The 3G is killing🥺. I don't know why one has to suffer before we could enjoy full services🤷. 3rd week &amp; counting. ",0,0,0.35000000000000003,0.25,Strong
news_ghana,#Business #company #customerservice Glo Awesome introduced for better customer services https://t.co/e2ZolPn4st https://t.co/L5ykn0yMB0,0,2,0.75,0.75,Very Strong
bgsubiz,"Gloria Souter is up next! Gloria is from Huron, Ohio and is specializing in Sales and Services Marketing. After graduation, Gloria will be working full-time at Penske. She is being promoted from a customer sales rep position to a rental sales rep! Congrats Glo!  https://t.co/dejPjYHfA2",37,5,0.0,0.0,Neutral
GracedUp1,Hello   don't you think is time for you stop providing data services to customers?  It is useless buying data that you can't even use because of bad network. I had to switch to another network to tweet you this.  Your data service is ZERO.,0,0,0.43333333333333335,-0.5999999999999999,Weak
Pharouq_MG,"* Mike Adenuga, (Globacom) donated over N1b to FG instead of giving his Glo customers free one month unlimited data to stay at home. 

But it's me and you that buy their products on daily basis, Just to make them rich. We used their services and pay for it and they make .....",1,1,0.5166666666666667,0.25833333333333336,Strong
realOnahStephen, have you changed your USSD code for  customers? Or you both are beefing each other.. For the past 3 days I can't access the services on 3 different glo numbers https://t.co/XAdLYlDFrg,0,0,0.4083333333333334,-0.125,Weak
DanielOlukoya3,"instead of giving his Glo customers free one month unlimited data to stay at home. 

But it's me and you that buy their products on daily basis, Just to make them rich. We used their services and pay for it and they they make supernormal profits.

Now, look at how they punished",0,0,0.5166666666666667,0.25833333333333336,Strong
QueenNiora,"to FG instead of giving his Glo customers free one month unlimited data to stay at home.

But it's me and you that buy their products on daily basis, just to make them rich. We used their services and pay for it and they they make supernormal profits.
Now, look at how they punish",0,0,0.5166666666666667,0.25833333333333336,Strong
JesuNifemi_,"(Globacom) donated over N1b to FG instead
of giving his Glo customers free one month unlimited data to
stay at home.
But it's me and you that buy their products on daily basis,
Just to make them rich. We used their services and pay for it and they continue to make supernormal pro",2,0,0.5166666666666667,0.25833333333333336,Strong
dat_ibomboy," Well Glo na the baba ni
Data na Dem get am
Bonus on calls na them get an
Excellent customer care services
And na we still come get am
#Naija4life",1,0,1.0,1.0,Very Strong
PatOgunwale,"  Oh my got.... U finished Glo... Glo is actually making their money from services rendered to companies I guess, so dey don't care abt prepaid customers sadly, our indegineous network ooo",1,0,0.55,-0.25,Weak
GloWorldGHCare," Glo Mobile runs on the services of Glo 1, the first and only privately owned optic fibre cable system in Africa, running from United Kingdom to Africa, which delivers huge data bandwidth to customers, we are better placed to offer the best of data services to customers .",1,0,0.5680555555555555,0.3583333333333334,Strong
DaemousA," Since I came to bono east,my Glo data refuse to on. Why, called your customer services they refuse to pick up.",0,0,0.0,0.0,Neutral
cmcgod2007,All the #networkproviders in #Nigeria     couldn't give there numerous customer's free data at Covid-19 lockdown sit at home to browse. But with poor network services.,0,0,0.6333333333333333,0.0,Neutral
kj_hova,"    To be fair, I used to rely on  for my data services &amp; portion of voice calls but switched to MTN around 2016 when glo nearly blew my budget with a multitude of unexplained deductions! The customer care standard was also beyond atrocious!!! Except they since changed...",0,0,0.45999999999999996,-0.05250000000000001,Weak
Mgbilimgba1,Instead of you guys to credit ur customers account with free data to easy their pains at trying period rather all you could to is to send an SMS to me to stay at home and use my money to access your services. Glo network Una no dey shame walahi.. https://t.co/tWzrL3YiAe,0,0,0.8166666666666667,0.4166666666666667,Strong
SundayArojojoye,"Dear Customer,
In light of the Govt. order to shut down due to COVID-19, our operations team is in place to ensure that you continue to enjoy the network services.

Glo you are doing well",1,0,0.46597222222222223,0.12986111111111112,Strong
Okhai_Hov,"I've not seen one multinational that offer services to customers give out free services this period. MTN, Glo, Airtel, 9mobile, Dstv, etc. Not one",1,0,0.8,0.4,Strong
iamjosephola4,"The difference between black men and white men: Companies all over the world are offering free services to their customers in a trying period like this COVID-19 but not in black men countries.
Black men will press you more and  make more money.Examples are: MTN,GLO,Airtel,9Mobile",0,0,0.4428571428571429,0.1285714285714286,Strong
iamjosephola4,"THIS IS WHAT SOMEONE GOT FROM T-MOBILE.
FREE UNLIMITED INTERNET DATA. COMPANIES IN DIFFERENT
COUNTRIES ARE OFFERING THIS KIND OF SERVICES TO THEIR CUSTOMERS . BUT OUR MTN, GLO ,AIRTEL  AND 9MOBILE  ARE NOT https://t.co/N6p8cKl30p",0,0,0.7666666666666666,0.3333333333333333,Strong
GloWorldGHCare," Glo Mobile runs on the services of Glo 1, the first and only privately owned optic fibre cable system in Africa, running from United Kingdom to Africa, which delivers huge data bandwidth to customers, we are better placed to offer the best of data services to customers .",0,0,0.5680555555555555,0.3583333333333334,Strong
FatimaKurfy,Hello Tweeps🙋🏻‍♀️. Those of you that are having problem with their GLO Line kindly meet my Cousin 😂 he going to handle the Glo Customers Care Services Today... Comment with your problems under this tweet🤗🙏🏻... Cousin please be patient with your customers😌.,21,3,0.9,0.6,Strong
Dan_Ofem,Glo Data Plans are very affordable with flexible internet browsing plans. Glo mobile offers high-speed 3G and 4G internet services to its customers across Nigeria. 500mb for only N200 &amp; 6.75gb for N1500. Dail *777# to subscribe today.,2,0,0.43333333333333335,0.10000000000000002,Strong
GloCare,"  We are glad to get this feedback from you. We keep ensuring our esteemed customers are delighted with our services. Thanks for choosing Glo!   

CA",1,0,0.6333333333333333,0.48333333333333334,Strong
caeser5, you have allowed these private banks steal from and giving us poor services. They can never help your business or give you loan as a loyal customer. Why not provide mobile banking services for us like Mtn or Glo mobile money so we can be saving our money there. It’s beta,0,0,0.6027777777777777,-0.022222222222222237,Weak
JuliusSimba1,"Natcom Chairman, africell GM, Orange GM all of you are big cheats and mess to the nation of Sierra Leone. Think about GLO and MTN making their customers happy with good services they are providing in Nigeria and Ghana. But you’re busy finding ways how to exploits us in SL🇸🇱",0,0,0.43499999999999994,0.28500000000000003,Strong
Ayodele17203485, hey  in the history of customer service u guys have the worst customer service ever. Maybe u guys are just slightly behind glo in providing services,0,0,0.85,-0.7,Weak
DaPerola007," I'm ashamed of ur services both in ur offices &amp; data/call services.. Everything is very very poor services. No single consideration for customer time and money. Glo is d MOST USELESS NETWORK in the world, can't enjoy ur call, browsing &amp; even ur walk-in service is worse",0,0,0.4657142857142857,-0.08071428571428572,Weak
edungbele,  Stop cajoling customers Glo. U offer shit as services and try to pretend you are on top of situations.,0,0,0.65,0.15,Strong
anuwabna, Today I was disappointed with your services in glo office here in yola. I wish you can send a supervisor to see how customers are treated and I wish you can provide a customer service satisfaction register to see how customers will respond. 3 hours just to register,0,0,0.75,-0.75,Very Weak
a_k_ekoja,"I can't imagine waiting for 2hrs+ just to get a Sim card from glo office..

Customer service and centres as slow as their 4g internet services..😏😏",1,0,0.39999999999999997,-0.30000000000000004,Weak
Clemsakin71,"Monitoring ads on electronic media locally &amp; Internationally, Glo is spending more than MTN.
MTN make more money and has more subscribers than Glo. 
Good products with robust customer care service advertise itself. Glo should work hard to improve on there network &amp; services.",1,0,0.3773809523809524,0.27261904761904765,Strong
JideWestwood,"Yes it advertises but it's just a way of educating the customers and also informing them about the various services (just like Glo and MTN do), they do pick up. I've called a few times, they also respond to mails too.",0,0,0.3,-0.1,Weak
EkekweJane, Glo am not happy with your services especially your customer service is zero. I called now to complain about unauthorized deductions on my acc anytime I recharge.your agent said that my line could not be updated due to technical issues on top my #200.08158648724.,0,0,0.595,-0.0050000000000000044,Weak
EkekweJane, Glo am not happy with your services especially your customer service is zero. I called now to complain about unauthorized deductions on my account anytime I recharge. Your agent said that my line could not be updated due to technical issues on top my #200. I am need explanation.,0,0,0.595,-0.0050000000000000044,Weak
trinapoleon, I must tell Glo that I love your effective services to customers online. Keep it up. It's a good way for people that cannot call to contact you guys. Kuddos,0,0,0.6666666666666666,0.6,Strong
osagie_adams," Stupid glo, your customers are busy battling with network issues and poor services and you’re here asking people their favorite street food. Useless people",0,0,0.62,-0.22000000000000003,Weak
CopperfieldGlo,"This pass includes....
2 Spa Services
1 week Sunless tanning
1 YEAR of UV Tanning
All Free!!!!!!
NO COST NO FEE JUST FREE!!!
https://t.co/u8BNLfvtKf
New Customers only....  Glo Sun Spa Copperfield https://t.co/KNfYVm3C4W",0,0,0.7636363636363637,0.47940340909090906,Strong
glo_fm,"This pass includes....
2 Spa Services
1 week Sunless tanning
1 YEAR of UV Tanning
All Free!!!!!!
NO COST NO FEE JUST FREE!!!
https://t.co/0tifm5VclD
New Customers only....  Glo Sun Spa - 1960 &amp; Eldridge https://t.co/bbg64ZVw5k",0,0,0.7636363636363637,0.47940340909090906,Strong
GloRecycling,"Our customer portal is LIVE! Create a free, no obligation account for your salon today to get started with #GLO #salonrecycling services. https://t.co/VL24LPW76T https://t.co/WqS9C4qDrQ",0,0,0.65,0.2852272727272727,Strong
afobaba24, I stand to be corrected. What is/are the benefit(s) they get from signing celebrities with huge money and giving customers poor services. Glo especially.  I still don't understand why infinix will sign someone tweeting with an iPhone.,1,0,0.8333333333333334,1.850371707708594e-17,Strong
firstmetrosec,"$TEL, $GLO, $ISM: the 3 major mobile operators are working together, tapping global technology svc provider Syniverse, to enable number porting services in line with the government’s initiative to allow customers to switch mobile services without changing their mobile numbers",8,2,0.25,0.03125,Strong
otemegift," I made a tweet about my 4g lte sim not receiving 4G services and you guys said you were working on it, it's been more than 2 days and am yet to receive 4g services on that sim. What is the problem? Is glo 4g sim not truly 4g and rather just a name to attract customers?",0,0,0.5,0.5,Strong
Bishop_Of_Peace,"   Them say make una wake up. Just one person say him dey enjoy una service, you guys rushed out to acknowledge him. Is it one customer you provide services for, abi na millions of Nigerians. Wake up glo before una glory go depart.",2,0,0.5,0.4,Strong
GloWorldGHCare," We have improved on our services enormously in the recent past, and we want to enhance customers’ experience continuously, may we have your number for quick assistance. Get 50MB data free by recharging your Glo number online simply dial*555# . Thank you for using Glo Mobile…~A.W",0,0,0.5095238095238096,0.08055555555555556,Strong
GloWorldGHCare," We have improved on our services enormously in the recent past, and we want to enhance customers’ experience continuously, May we have your number and exact location for quick assistance.Get 50MB data free by recharging your Glo number online, simply dial*555#,thanks…~A.W",0,0,0.4724489795918368,0.10476190476190476,Strong
naijatechguide,Glo mobile offers high-speed 3G and 4G internet services to its customers across Nigeria. Glo Data Plan has some of the best priced data plans.  #Glomobile #internetpackages #mobileservices https://t.co/oF4sElEXwr https://t.co/knpDQvoV0L,0,0,0.15,0.55,Strong
Selinest, Please MTN Ghana is not the only Telecommunication network providing bad services to customers   Glo Customers are still not able to send Text messages for over 2 months now don’t pretend you don’t know this.,0,0,0.7638888888888888,-0.3166666666666666,Weak
FoknBoy,"   Chale dem sef dem no be stable, all de Telcos for sign agreement to provide better services to customers at good rates. We for get value for our monies",0,0,0.55,0.6,Strong
thebrandOma,"You see Glo! As in Global com their services might not be satisfying to all customer's ,but they sleep on ads and marketing . I look at them I just assume Glo pushes out adverts every week worth millions, even people wey de sell ticket to heaven no do advert reach glo",19,2,0.3666666666666667,0.26666666666666666,Strong
GreatKvng100, GLO customer care services is just too slow for my liking 🤦🤦,0,0,0.39999999999999997,-0.30000000000000004,Weak
Nahum9444," Please you need to know that Glo network is bad, and you have customers because of your services in data, if this data service is withdraw no need to use glo line",1,0,0.6666666666666666,-0.6999999999999998,Weak
Funchyautos,what is the function of  customer care services that cnt pick calls?,0,0,0.0,0.0,Neutral
iamjosephola4,", I want let you know that customers' satisfaction is about the quality of services received from the provider. I hate seeing Edge on my Smartphone. Glo is the only ISP with this. Remember one Lagos Guy also complained of that. On MTN, Airtel, whenever you put on your",0,0,0.7000000000000001,-0.3666666666666667,Weak
naija_monitor,"Glo, MTN Taking Us For Granted – Customers Speak On State Of Networks The recent flood in Abuja due to the heavy rain pour may have affected the services of two giant https://t.co/emfw4PiZax",0,0,0.53125,-0.08125,Weak
t_orisakwe, I've never been this kind of disappointed with any network before. GLO customer care services seems to be the most useless and stupid set of people working there. I complained of over scratched card since 12 noon nothing has been done up till now.,0,0,0.5916666666666667,-0.20833333333333334,Weak
Libra_JK, your favorite dead network. How on earth are you an ISP to all other networks? Your client provide better internet services to their customers yet glo subscribers use the worst voice &amp; internet services in this country. Tueh,0,0,0.655,-0.06499999999999999,Weak
Drwhales_,Airtel has finally edged put GLO from second position in terms of overall market share (both in terms of internet subscribers and total subscribers). This is what you get when continually dish out extremely poor services to your customers.,2,4,0.47000000000000003,-0.08,Weak
TAAdeiye,"These glo Amebo adverts are so stupid. Your customers can’t use their airtime bonus to seal business deals, to market their goods and services, to check on family and loved ones. It must be senseless abd baseless gossip. Nonsense.",0,0,0.9,-0.04999999999999999,Weak
New_imcdatalink,"PLEASE RETWEET!!! MY CUSTOMERS MIGHT BE ON YIUR LIST!!! 
MTN DATA SERVICES 
1gig 550
2gig 1100
Glo and airtel available https://t.co/EUO6rDechA",3,1,0.4,0.4,Strong
IamABBello," Now that I have your attention, improve on your services to your customers. You should know by now that Nigerians use more of data than voice calls. I don't use glo line, but I'm a patriotic Nigerian.",5,0,0.5,0.5,Strong
amdalatShukran, Having a great customer service will go a long way in helping a lot Nigeria businesses. Nigerians are one of the most sentimental consumers of a product. But most complains borders around bad customer services. Glo can do better at it.,0,0,0.6166666666666666,0.18571428571428575,Strong
OduObodumu," Glo should have used their special position as a wholly local owned business to offer excellent services to their customers, unfortunately it is complains everywhere. It is about service not patriotism that will enrich some person providing poor service.",1,1,0.6342857142857142,0.09142857142857144,Strong
ibrahimopeola," Even if their network is rubbish and their customer services is annoying?
I used to have a glo line. I bought 1Gb data, they gave a bonus of another one valid for 1 week.
I could not even used 100mb in that week. The network was shit. Airtel is better.",0,0,0.7333333333333334,-0.16666666666666666,Weak
glukay123, what is happening to glo customer care that I couldn't  reach  inquiry  services,0,0,0.0,0.0,Neutral
GloWorldGHCare," Caleb customers will be notified when 4G is available ,

For Best products and services, you can download the Glo cafe selfcare by texting BUZZ to 595.

Thank you for using Glo Mobile…~EK
Dial *555# to know our latest offers.",1,0,0.4,0.5,Strong
Obama_naija," I have been a Big customer for 5 years, I am not just a big customer, I have influenced many people to join the Glo network, put you have really annoyed with 2 services since last week, I just have to Port another network and many will follow me.",0,0,0.3444444444444444,0.09999999999999999,Strong
AliyuKwarbai,"Customer care agent or representative is one of the harsh jobs out there, more especially does that work with GSM network services i.e Glo, Etisalat, Airtel and others. That job tests you patience.",2,2,0.7333333333333334,0.09999999999999999,Strong
orjidanny,"   I ported my Glo Number to Etisalat in 2015 simply because your network wasn’t effective. Your customer service officer inquired &amp; I promised to port back to Glo when your services improve. Today, it seems you guys still haven’t gotten your acts together.
You guys need to sit up",1,0,0.38571428571428573,0.19999999999999998,Strong
WhoIsIfeanyi,"  Nothing like MTN offices.  They have services for Airtel and Glo customer too. If MTN shuts down, bussiness goes on",0,0,0.2888888888888889,-0.15555555555555559,Weak
Johncally29, Shey na on twitter abi where? Have you tried to call Glo customer care? Or have you tried TSTV.... ON today off tomorrow abi which one is ebeano. Haven't heard about that before. Let our very own improve on their services first then...... Cos everybody wants better things,0,0,0.48333333333333334,0.4325,Strong
remimartins01,"  Gud day pls am nt impress wit ur customer services, ur internet is very slow &amp; concerning de internet I recharge over 2k on my Glo line, its not reflecting in my account balance, pls can someone pls inbox me so I can send my number,or else I'll buy another line",0,0,0.52,-0.39000000000000007,Weak
_tsmusty," The network services you pple are providing is sooo poor. I have to wait for like 20min to download a file of 8mb. I really love glo but u guys aren't trying for your customers. Since I got a 4g phone and sim, I have never witnessed glo to enter 4g. You guys should do something.",0,0,0.6,0.04999999999999999,Strong
BinAli01," This is my number 08054451495, I upgraded my sim to 4G, but till the data expired, I never saw the 4G sign on my phone, called customer care services severally with no positive response.
Please we really need this to enjoy what others around us enjoy on the GLO network https://t.co/bXjMK1681T",0,0,0.34909090909090906,0.1772727272727273,Strong
Freestuv1," Notified when? After about an hour now. 

Glo is the only network not handling customer services professionally. You ask for confidential informations on Time line instead of of Dm. Too poor! 

Yet couldn’t resolve an issue after an hour of interaction. Smh",1,0,0.5666666666666668,-0.13333333333333333,Weak
Adebayo05563302, glo customer care services are incompetent of their work.... Too bad,0,1,0.5166666666666666,-0.5249999999999999,Weak
oritsemuelebi,"  I regret being a glo user today,its very annoying that even the customers care representative don't even pick up calls.I bought glo card to recharge becomes a even a problem .Please management improve on your services. 07059799631 is my number, make sure I can recharge",1,0,0.9444444444444444,-0.25,Weak
theaseeyah,"Glo is a very considerate sim network. Good customer services and relatively cheap data plans. 
They just need to do a little upgrading in their network.",2,0,0.525,0.27812499999999996,Strong
OOyeneye,"Hope they'll hear and do the needful to improve Customer services rather than concentrate on phony package's &amp; marketing. Good product services plays more role in sustainability and growth. 

Nigerians frustrated over poor Glo network https://t.co/k1bvGI4tXy",0,0,0.475,0.024999999999999994,Strong
lance458, Don't just apologise but try make it better. I have stuck with Glo data since 2013 till date. You can check my records and see that i am a faithful customer and I also made my wife obe. Not just happy that your services hasn't improved as expected. How much is your 4g sim?,0,0,0.525,0.35,Strong
RelucentMusings,"  it's saddening that Glo internet services has not been functional since yesterday in Ibadan, &amp; d only puerile solution 4rm their customer care centre is for complainant to step down to 3g/2g, and even at that, it's still not functional.",0,0,0.6444444444444445,-0.07777777777777779,Weak
ckhot,"   Glo mobile needs to stop shifting responsibility. Your customer care services is a piece of shift. No correlation at all. This minute, one unit is pacifying you and seeking for patience to resolve, the next minute another is saying something else!",0,0,0.0,0.0,Neutral
WorkKenosha,Sturtevant United States - Local Driver - Hiker/ Vehicle Transporter/CDL - Part Time - A leading glo: A leading global transportation services provider Penske operates a premier fleet of vehicles and serves its customers f https://t.co/oa1wKKSH3r,0,0,0.0,0.0,Neutral
AjayiOmosuyi," One dont need to call mtn, 
airtel and 9mobile customers line before you enjoy uninterrupted data and other services. Why the scam glo??. Could not browse on my phone due to snail 🐌 network. Very bad.",0,0,0.42333333333333334,-0.15199999999999997,Weak
saintmaker1," 
For the past 3 months that I bought a Glo 4g enabled sim for my business, Glo have refused to activate my line for 4g services. have already complained several to their customers care and also had to do welcome back because of the issue but the problem persist.",0,0,0.27,0.05,Strong
LocaleMann," I was told by a customer service agent that Nokia X6 (Nokia 6.1 Plus) does not have 4g services on the Glo network. Please, how true is this?",0,0,0.65,0.35,Strong
WorkClevelandOH,Hinckley United States - Lead Clinical Research Associate - We help our customers get their products: We help our customers get their products to market faster with an array of research regulatory and sponsor services. Glo https://t.co/5nh3SVx6Yn,0,0,0.0,0.0,Neutral
Unstinted," spectranet is bad internet service provider, they have been so awful in services delivery to the customers. You pay for services but network wouldn't be available. Glo 4G is more consistent than they do.",0,0,0.5633333333333332,-0.10999999999999996,Weak
fjfalase,"Glo data services quality has been steadily on the decline.  Now I am sick to the stomach about it. I don't think they miss customers that leave anyway.
",0,0,0.6785714285714286,-0.27380952380952384,Weak
GloCare,"  We empathize. This platform only serves glo customers on enquiries, requests and complaints but not for social interaction. You may call 500 or dial *777# for more information on our products and services. Thanks. ~SG",0,0,0.44166666666666665,0.18333333333333335,Strong
18002096006," Hi Gloria, thank you for your appreciation. We have always gone beyond to ensure that our customers are content and satisfied with the services we provide. Regards, #WithYouHamesha",0,0,1.0,0.5,Strong
jaymitchellnow,We are excited for Mobile Glo Cleaning Services as we have teamed up with House Call Pro!  For all potential brand new customers click the link below and receive 20% off of... https://t.co/iXzglfkdDG,0,0,0.7348484848484849,0.20170454545454544,Strong
okegspeedy, I have reached glo customer care a number of times. There seems to be no solution.  Like i said its not just me alone. Its the general complaint about your services here in PH . Where i live at rumuokuta close to the Rabout or at mile 4 close to Agip company is the same xperience,0,0,0.33125,-0.028409090909090905,Weak
ericaustin247," I’ve been calling customer care services to complain about the bad network for couples of weeks now and I was asked the same question, landmark this landmark that. Till date nothing has been done.  I believe Chief Adenuga isn’t using this same Glo network we’re using?",0,0,0.3055555555555555,-0.23333333333333328,Weak
DELIGHT_REIGNZ, But glo network is very bad in my area what would you guys do to upgrade ur services so we ur customers can enjoy adequate network supply?,0,0,0.5666666666666667,-0.058888888888888824,Weak
thealimoshomail,  Have been trying to recharge my glo line  morning but to no avail and getting through to your customer care services is even more harder than a camel passing the eye of a needle.,1,0,0.25,0.2,Strong
mikisipi," Evil is buying glo data and ending up switching to another network all in the name of bad network. Please pay more attention to your network services.

Thanks 
Your Angry Customer.",0,0,0.6733333333333333,-0.29999999999999993,Weak
