Username,Tweet,Like Count,Retweet Count,Subjectivity,Polarity,Analysis
2Phingas,"So al netwrk service providers (MTN,Glo,Airtel n Etisalat) r to pay N1.17bn for poor quality of service..whr я̲̅ we submittin our acct nos?",0,0,0.6,-0.4,Weak
Herbaylee,"Who's receiving the cash? RT : MTN, Glo, Etisalat, Airtel to pay N1.17bn as penalty for poor quality of service",0,0,0.6,-0.4,Weak
melanie_a425,"MTN, Glo, Etisalat, Airtel to pay N1.17bn as penalty for poor quality of service",0,0,0.6,-0.4,Weak
Calebsegba,"MTN, Glo, Etisalat, Airtel to pay N1.17bn as penalty for poor quality of service",0,0,0.6,-0.4,Weak
mr_ogungbesan,"MTN, Glo, Etisalat, Airtel to pay N1.17bn as penalty for poor quality of service",0,0,0.6,-0.4,Weak
0lavidaloca0,"Korrect! "": NCC Slams MTN, Etisalat, Airtel, Glo With N1.17 Billion Penalty Over Poor Quality of Service http://t.co/aC8Tfkbz""",0,0,0.6,-0.4,Weak
TheSilentMafia_,"NCC Slams MTN, Etisalat, Airtel, Glo With N1.17 Billion Penalty Over Poor Quality of Service http://t.co/K0p4wtn8",0,0,0.6,-0.4,Weak
citadelprojects,"MTN, Glo, Etisalat, Airtel to pay N1.17bn as penalty for poor quality of service http://t.co/CBEdXQTh via ",0,0,0.6,-0.4,Weak
bukkysupernavi,"NCC slams MTN, ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service http://t.co/RktJOYoS ",1,0,0.6,-0.4,Weak
chizaram,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/O1FpYIKY",0,0,0.8,-0.575,Weak
OkunadeGoodMan,"What change 'll it bring? RT : NCC Slams MTN, Etisalat, Airtel, Glo With N1.17 Billion Penalty Over Poor Quality of Service",0,0,0.6,-0.4,Weak
DiaryOfAGeek,"NCC Slams MTN, Etisalat, Airtel, Glo With N1.17 Billion Penalty Over Poor Quality of Service  http://t.co/IAh4U4jc",1,0,0.6,-0.4,Weak
Alvinklinz,"YOLO.&gt;"": [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/rj362yIe""",0,0,0.8,-0.575,Weak
Mrpresidentsam,"#yimu#RT: [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/xrmr5EXV",0,0,0.8,-0.575,Weak
AdelodunSJ,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/RoaTzNBi",0,0,0.8,-0.575,Weak
odigieslim,"Where my moni!"": [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service",0,0,0.8,-0.575,Weak
kalshiingi,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/LZNr5lwO",0,0,0.8,-0.575,Weak
ade_ayanbule,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/leDj1Bcj",0,0,0.8,-0.575,Weak
dee4dayo,"To who? : RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http:",0,0,0.8,-0.575,Weak
Chichi_C,"To who? RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service",0,0,0.8,-0.575,Weak
BankoleKE,"To whom?"": [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service",0,1,0.8,-0.575,Weak
malaabo,""": MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/4rfHNtaQ""..pay who? ",0,0,0.6,-0.4,Weak
InnoKoko,""": [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/1gf2V6f5""2 who?",0,0,0.8,-0.575,Weak
Tjumper_,"Just me o"": To whom? Subscibers? "": MTN,GLO,ETISALAT to pay N1.17bn as penalty for poor quality of service",0,0,0.6,-0.4,Weak
xaynab_jb,"Yayy!!"": [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/cuzAs7rT""",0,1,0.8,-0.575,Weak
khalilwaziri,"Nice 1 RT [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/qlCVVy6K",0,0,0.8,0.09999999999999998,Strong
realborn11,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/rNlzpF5E",0,0,0.8,-0.575,Weak
gadgetzplace,", Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/wuKMDFU3” Abeg hope Na as credit to customers o.",0,0,0.6,-0.4,Weak
LifeAsTosin,"\\^_^// RT : [InformationNigeria] MTN, Glo, Etisalat 4 pay N1.17bn as penalty 4 poor quality of service http://t.co/1StchP4p",0,0,0.8,-0.575,Weak
UgohYme,": [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/Jp3SQG6d",0,0,0.8,-0.575,Weak
Chriskata1,"good“: [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/Q8tMV2Rj”",0,0,0.7333333333333334,-0.15000000000000002,Weak
opeoluleye,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/h3ViKr23",0,0,0.8,-0.575,Weak
Spectmo,"""  MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/NHwTyOmz"" to who?",0,0,0.6,-0.4,Weak
BreezyDaEmperor,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/XX6izGWb",0,0,0.8,-0.575,Weak
Dartagnann11,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/i4ltaoFu",0,0,0.8,-0.575,Weak
olayinkamiasake,"MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service",0,0,0.6,-0.4,Weak
chrischrugo,"What about PHCN ""  MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/YtvRXhDw""",0,0,0.6,-0.4,Weak
MimiOsa_Tweets,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/5vUaa12h",0,0,0.8,-0.575,Weak
77th_Omari,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/bJyBWS0h",0,0,0.8,-0.575,Weak
bolaadesope,""": [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty 4 poor quality of service. Who r they payin d money to?",0,0,0.8,-0.575,Weak
MayorBobby,"Pay to who? Corrupt Nation "": MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/co1MTu8U""",0,0,0.8,-0.45,Weak
eobonare,"To who ?"": [InformationNigeria] MTN,Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/938Tyd4Q",0,0,0.8,-0.575,Weak
DapsonGent,"  My Question: to who? RT MTN, Glo, Etisalat to pay N1.17bn as penalty 4 poor quality of service RT gud questn",0,0,0.6,-0.4,Weak
E_FlintStone,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/1vNbtavX",0,0,0.8,-0.575,Weak
EmperorDee,"MTN shd pay mor jor! RT : MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service",0,0,0.6,-0.4,Weak
henridecoy,"Omg dis aint gud hpe dey won't use it on dere workas "":MTN,Glo,Etisalat to pay N1.17bn as penalty 4 poor quality of service",0,0,0.6,-0.4,Weak
awolaru,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/ozUxHFiA",0,0,0.8,-0.575,Weak
YemiPAWS,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/JzZWdJIL",0,0,0.8,-0.575,Weak
titolavida,"Mshew!"": [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/nhCaPWj9""",0,0,0.8,-0.575,Weak
orediipe,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/htSaA1DH",0,0,0.8,-0.575,Weak
Harris_M7,"MTN shud pay double.. [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/0fSVtIkE""",0,0,0.3,-0.2,Weak
proxxytrust," when mtn, Glo and Etisalat offer poor quality of service their customers suffer,so customers should be compensated not ...",0,0,0.6,-0.4,Weak
MohammedDarma,""": [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/jUnmXWPW""",0,0,0.8,-0.575,Weak
miz_estaa,"LOOL RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/VvOu3rdt",0,0,0.8,-0.575,Weak
Poffy_tweets,"I wish RT :[InformationNigeria]MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/iJwrXl7m",0,0,0.8,-0.575,Weak
Narciaa,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/5grq67Ap",0,1,0.8,-0.575,Weak
Izzie_O,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/2dl6amAT",0,0,0.8,-0.575,Weak
1Creed__,"How will we know? RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service.",0,0,0.8,-0.575,Weak
KezieOkpala,""": [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/dSGlxc6C""",0,0,0.8,-0.575,Weak
Bandetweet,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/sm050aQg",0,0,0.8,-0.575,Weak
Mistaleonard,""": [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/DwFycttw""",0,0,0.8,-0.575,Weak
El_marvis,"To who?"": [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/dky8UetL",0,2,0.8,-0.575,Weak
AffluenceLanre,"RT : [InformationNigeria] MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/jFvdVhMC",0,0,0.8,-0.575,Weak
Tjumper_,"MTN,GLO,ETISALAT to pay N1.17bn as penalty for poor quality of service  http://t.co/X6dvmw5s",0,0,0.6,-0.4,Weak
infonaija,"MTN, Glo, Etisalat to pay N1.17bn as penalty for poor quality of service http://t.co/10vho5sN",0,2,0.6,-0.4,Weak
AfricaNewsWeb,"NCC Slams MTN, Etisalat, Airtel, Glo With N1.17 Billion Penalty Over Poor Quality of Service http://t.co/dc2xCFAA",0,0,0.6,-0.4,Weak
abudhabinews,"NCC Slams MTN, Etisalat, Airtel, Glo With N1.17 Billion Penalty Over Poor Quality of Service http://t.co/uYUcESad",0,0,0.6,-0.4,Weak
nigerianewsnet,"NCC Slams MTN, Etisalat, Airtel, Glo With N1.17 Billion Penalty Over Poor Quality of Service http://t.co/vSJnl5Z3",0,0,0.6,-0.4,Weak
dubainewsnet,"NCC Slams MTN, Etisalat, Airtel, Glo With N1.17 Billion Penalty Over Poor Quality of Service http://t.co/fztiQIbR",0,0,0.6,-0.4,Weak
sudan_news,"NCC Slams MTN, Etisalat, Airtel, Glo With N1.17 Billion Penalty Over Poor Quality of Service http://t.co/tc3RUTlV",0,0,0.6,-0.4,Weak
uaenewsnet,"NCC Slams MTN, Etisalat, Airtel, Glo With N1.17 Billion Penalty Over Poor Quality of Service http://t.co/746bt9Lk",0,0,0.6,-0.4,Weak
enelstein,"NCC Slams MTN, Etisalat, Airtel, Glo With N1.17 Billion Penalty Over Poor Quality of Service http://t.co/qoWUEmF7",0,0,0.6,-0.4,Weak
Ariel_Dianzon,"NCC Slams MTN, Etisalat, Airtel, Glo With N1.17 Billion Penalty Over Poor Quality of Service: [Vanguard] The Nig... http://t.co/LW44awvD",0,0,0.8,-0.575,Weak
akanchawadotcom,"Nigeria: NCC Slams MTN, Etisalat, Airtel, Glo With N1.17 Billion Penalty Over Poor Quality of Service: [Vanguard... http://t.co/7vyKyJbg",0,0,0.8,-0.575,Weak
samue1979,"NCC slams MTN, ETISALAT, AIRTEL, GLO, with N1.17b penalty over poor quality of service http://t.co/CISGyKIz",0,0,0.6,-0.4,Weak
Dirawnn,"Cc YEAH! RT : NCC SLAMS MTN, ETISALAT, AIRTEL, GLO WITH N1.17B PENALTY OVER POOR QUALITY OF SERVICE http://t.co/EfR2kxt2",0,0,0.6,-0.4,Weak
iammrkore,"RT : NCC slams MTN, ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service: http://t.co/UwoPoxZu",0,0,0.6,-0.4,Weak
imOluwaatosin,""": NCC SLAMS MTN, ETISALAT, AIRTEL, GLO WITH N1.17B PENALTY OVER POOR QUALITY OF SERVICE http://t.co/deb7PBE2""",0,0,0.6,-0.4,Weak
RommyMom1,"NCC slams MTN,  ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service  ",0,0,0.6,-0.4,Weak
RommyMom1,"NCC slams MTN,  ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service",0,0,0.6,-0.4,Weak
__visored,"NCC fines MTN 360 m, etisalat 360m ,  airtel 270 m &amp; glo 180m for poor quality of service.",0,0,0.6,-0.4,Weak
NigerianEye_,"NCC slams MTN, ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service: http://t.co/vD8s5Uaa",0,1,0.6,-0.4,Weak
Natachyy,"NCC slams MTN,  ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service http://t.co/AG7kbBmc",0,0,0.6,-0.4,Weak
zeroplustwo_,Those stats imply that Glo provides the best Quality of Service while MTN &amp; Etisalat are the worst - paying twice as much in fines as Glo,0,0,0.5,0.06666666666666667,Strong
TheInfoStride,"NCC slams MTN,  ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service.",0,0,0.6,-0.4,Weak
olajideobe,"NCC slams MTN, ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service http://t.co/1iA1TJ7h
Will they credit us customers?",0,1,0.6,-0.4,Weak
wemiibidun,"NigerianEye: NCC slams MTN,  ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service: http://t.co/EcNpQdoS",0,0,0.6,-0.4,Weak
NigerianEye_,"NCC slams MTN,  ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service: The Nigerian Co... http://t.co/HUsMllYZ #Nigeria",1,0,0.6,-0.4,Weak
Abara_kingsley,"» NCC slams MTN, ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service | Vanguard Mobile",0,0,0.6,-0.4,Weak
sunusisaad,"» NCC slams MTN,  ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service  http://t.co/ejiuEwFG",1,0,0.6,-0.4,Weak
naijasites,"NCC slams MTN,  ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service: Th... http://t.co/wLhr7jwh",0,2,0.6,-0.4,Weak
iamChillieB,"NCC just fined MTN, Airtel, Glo and Etisalat for poor quality of service!!! Now that's what's up",0,1,0.6,-0.78125,Very Weak
Prince_lington,"*MTN, Expresso fined GH¢250,000 for poor quality of service in Ghana**Glo announces UNIWORLD roaming in Nigeria, Ghana, Benin",0,0,0.6,-0.4,Weak
samnix," Glo sucks my borda ... No bis for d past 5 days here, wat happened to customer loyality and quality of service",0,0,0.275,-0.275,Weak
blackstarsfan,Glo will succeed...at first. Ghanaians like new things. Their long term success depends on quality of service. Ghanaians can be unforgiving,0,5,0.296969696969697,0.1590909090909091,Strong
TosanEde,"Glo sucks nowadays,oh well its just N1400 so why complain about poor quality of service?",0,0,0.44999999999999996,-0.35,Weak
glo_luvsmakeup,I strive to give the highest quality of service #get yo makeup done #get yo eyebrows done,0,0,0.0,0.0,Neutral
JustNOQ, might this be an indication on Glo's quality of service? So inconsistent!,0,0,0.0,0.0,Neutral
charleslawson_," should realize that its not always about the price,its about the quality of service...I get 3G with my glo 24/7 n just EDGE with mtn",0,2,0.0,0.0,Neutral
TheEmekaa,"NCC gives MTN, GLO & AIRTEL a 30-day ultimatum to improve their quality of service or face sanctions :D",0,1,1.0,1.0,Very Strong
OG_Yzee,"Big lie, same story evry year RT "": Quality of Service: NCC issues deadline to MTN, Glo, Airtel: http://t.co/Ry6CslAn via """,0,0,0.1125,0.0,Neutral
yusufibrahim_,"Quality of Service: NCC issues deadline to MTN, Glo, Airtel: http://t.co/EO6ji7RD via ",0,0,0.0,0.0,Neutral
ITRealms,"NCC to sanction MTN, Glo and Airtel over poor quality of service if .... , .nkem",0,0,0.6,-0.4,Weak
inemesitaffia," it's called quality of service qos scheduling or traffic shaping every1 does it. If u don't wan't it from rim, mtn or glo will",0,1,0.0,0.0,Neutral
tedypen,dy just wastin money on advert instead of beta Quality of service RT : Chioma Chukuwka sef na glo ... http://tmi.me/8Bt6v,0,0,0.0,0.0,Neutral
mrmosore,I'll remind u when u start cursing gloRT : Quality of service RT : MTN n Glo...wats d (cont) http://tl.gd/9lj1k8,0,0,0.0,0.0,Neutral
Von_Smallhousen,Quality of service RT : MTN n Glo...wats d difference?RT : *strolling by with my glo BIS* ... http://tmi.me/8sJw5,0,0,0.0,0.0,Neutral
MatterSocial,Logo Design Company: We are recognized for our quality of service in web designing and development through the glo... http://bit.ly/cuihQn,0,0,0.0,0.0,Neutral
